DATAFLOW,LAST UPDATE,freq,unit,c_birth,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,UK,2005,20.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,UK,2006,21.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,UK,2007,20.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,UK,2008,23.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,UK,2009,18.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,UK,2010,19.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,UK,2011,16.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,UK,2012,15.4,b
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,UK,2013,16.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,UK,2014,16.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,UK,2015,16.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,UK,2016,16.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,UK,2017,19.0,b
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,UK,2018,21.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,XK,2018,29.8,
